id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
1202401769457741824,Nhãn hiệu Havip,HavipHieu,"Thủ tục đăng ký nhãn hiệu là tên gọi chung, hay còn được gọi là đăng ký nhãn hiệu độc quyền, đăng ký thương hiệu, đăng ký nhãn hiệu sản phẩm...","Hà Nội, Việt Nam",https://havip.com.vn/thu-tuc-dang-ky-nhan-hieu/,4 Dec 2019,5:38 PM,250,0,0,2,0,0,0,https://pbs.twimg.com/profile_images/1202402042821533696/m83wXuCR_400x400.jpg,
1227198450,Nguyễn Doanh Đông,dongntvn,Yêu thích xe Honda Win 100 đi bụi một mình cùng em Win 100 và 1 em Cannon.,"Hà Nội, Việt Nam",http://hondawin100.wordpress.com/,28 Feb 2013,2:19 AM,992,37,186,37,383,0,0,https://pbs.twimg.com/profile_images/708072287228985344/wrkpt5Ve_400x400.jpg,https://pbs.twimg.com/profile_banners/1227198450/1504262355/1500x500
196514611,Tuyen Hoang,atkvietnam,"Kênh chia sẻ thông tin, kiến thức bổ ích cho cộng đồng.",Ha Noi,https://songtute.com,29 Sep 2010,1:46 AM,5306,345,138,2,121,0,0,https://pbs.twimg.com/profile_images/1133651429/atkvietnam_logo_400x400.jpg,https://pbs.twimg.com/profile_banners/196514611/1583124702/1500x500
892352371698708481,Lee Giang,LeeGiang3101,Construction Engineering & Good project Investor & Coffee house manager & Hitech player & Traveller,"Hà Nội, Việt Nam",https://www.facebook.com/giang.lehoang.7,1 Aug 2017,4:52 AM,1331,28,115,3882,72,0,0,https://pbs.twimg.com/profile_images/1197351010043228161/BRIIQqUu_400x400.jpg,https://pbs.twimg.com/profile_banners/892352371698708481/1557595363/1500x500
1246199641,Khanh Vu,TrongKhanhVu,Reuters News Hanoi.,Hanoi,https://www.reuters.com/journalists/khanh-vu,6 Mar 2013,6:12 AM,2092,132,3502,577,62,0,1,https://pbs.twimg.com/profile_images/1147329651871641601/j6-dU0Mn_400x400.jpg,https://pbs.twimg.com/profile_banners/1246199641/1417426907/1500x500
1215669848304304128,vuducanh431988,vuducanh4319881,Trầm tính,,,10 Jan 2020,8:21 AM,356,30,4,594,51,0,0,https://pbs.twimg.com/profile_images/1226147821885112321/p1ffvarT_400x400.jpg,https://pbs.twimg.com/profile_banners/1215669848304304128/1580014487/1500x500
2306087533,Thiện Anh Leo,Thienanhleo,"Official Twitter of Đặng Phúc Thiện, MC event in Vietnam; International Tourguide","Hà Nội, Việt Nam",http://www.facebook.com/thienanhleo,22 Jan 2014,10:43 PM,327,111,46,506,210,0,0,https://pbs.twimg.com/profile_images/1207490344947863552/cQAPLFy3_400x400.jpg,https://pbs.twimg.com/profile_banners/2306087533/1572102743/1500x500
1198141347191906304,ledinhhieu,ledinhh11847683,lehieu1209,,,22 Nov 2019,11:29 PM,12,98,8,50,0,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
1146555687360696320,Vietgal,Vietgal1,"Galego e comunista, farto de que me manden a Cuba marchei pra Vietnam.","Hanoi, Vietnam",http://www.materialsanitariovietnam.info/,3 Jul 2019,4:05 PM,5942,744,983,4471,258,0,0,https://pbs.twimg.com/profile_images/1159452419383685121/4QZaS6It_400x400.jpg,https://pbs.twimg.com/profile_banners/1146555687360696320/1563441315/1500x500
807403478981033985,Gocheap Việt Nam,gocheapvn,Transformers,"Hanoi, Vietnam",http://www.gocheap.vn,9 Dec 2016,5:56 PM,608,11,19,4,593,0,0,https://pbs.twimg.com/profile_images/999553920639819776/p8rivkJC_400x400.jpg,https://pbs.twimg.com/profile_banners/807403478981033985/1506667599/1500x500
998943931013345280,Trung Trần,TrungTr19250323,A curious man who likes to discover the secret place over the world.,"Hà Nội, Việt Nam",,22 May 2018,8:09 AM,3,85,9,18,0,0,0,https://pbs.twimg.com/profile_images/998946736138731520/b3JFXsMA_400x400.jpg,https://pbs.twimg.com/profile_banners/998943931013345280/1584161739/1500x500
711923180496035840,nguyen phuong thu,phuongthuvir,writing articles on external economics-politics relations and internal socio-economic issues as well as focus on investment and industry sectors,"Hà Nội, Việt Nam",http://vir.com.vn,21 Mar 2016,7:31 AM,120,230,54,152,3,0,0,https://pbs.twimg.com/profile_images/711924967227559936/50BcXN2H_400x400.jpg,
864460323075481602,CGHP TronGuly,CGHPTronGuly,Fortnite: cô gái họ phạm Osu!: CoGaiHoPham Battletag: TronGuly#1689 http://steamcommunity.com/id/tronguly/ ,"Hà Nội, Việt Nam",https://www.youtube.com/channel/UCBcljZyay8FtlzfborBr1eA,16 May 2017,5:39 AM,421,203,13,9408,139,0,0,https://pbs.twimg.com/profile_images/1232389026432208897/IVCPKgBc_400x400.jpg,https://pbs.twimg.com/profile_banners/864460323075481602/1534698598/1500x500
1235845858437910528,Tinh Dầu Thơm Giá Rẻ Tại Hà Nội,tinh_thom,Cung cấp các loại tinh dầu thơm giá rẻ tại Hà Nội,Hà Nội,https://www.facebook.com/tinhdauthomchatluongcao/ff,6 Mar 2020,12:34 AM,41,0,0,35,23,0,0,https://pbs.twimg.com/profile_images/1235848372096921602/G8HCqkxm_400x400.jpg,https://pbs.twimg.com/profile_banners/1235845858437910528/1583484189/1500x500
291826355,nguyen hong hai,civillawinfor,,,http://thongtinphapluatdansu.edu.vn,2 May 2011,10:38 AM,295,20,22,149,210,0,0,https://pbs.twimg.com/profile_images/961161929510154241/cBdMgKyA_400x400.jpg,https://pbs.twimg.com/profile_banners/291826355/1521714406/1500x500
1227541042125139970,Hiếu Trương,HiuTrng06908632,Những thứ gì đơn giản sẽ đẹp lâu 😍,,,12 Feb 2020,2:32 AM,29,11,10,23,11,0,0,https://pbs.twimg.com/profile_images/1231604992588386305/MicuYwXH_400x400.jpg,https://pbs.twimg.com/profile_banners/1227541042125139970/1582472258/1500x500
23040987,Dat Nguyen,refrez,http://Sagittarius.Running.Triathlon.Yoga .Vietnam🇻🇳SportReporter 42K PB 3h28 2*100K Finisher Ironman703 debut 5h48 (2019) Next: ?,Hanoi,,5 Mar 2009,11:06 PM,4587,566,610,1536,664,0,0,https://pbs.twimg.com/profile_images/1167034245383999488/Y8D__g0p_400x400.jpg,https://pbs.twimg.com/profile_banners/23040987/1567077622/1500x500
1239576622564388865,mizzyvn@1604,mizzyvn16041,BIG LOVE ARMY AND BLINK❤️,,,16 Mar 2020,8:39 AM,1,23,0,2,0,0,0,https://pbs.twimg.com/profile_images/1239578594281570305/FcxTnFvo_400x400.jpg,https://pbs.twimg.com/profile_banners/1239576622564388865/1584373595/1500x500
1196941166,Hà Phạm,Virmise,Freelancer,Hà Nội,http://virmise.com,19 Feb 2013,4:30 AM,64,76,20,30,22,0,0,https://pbs.twimg.com/profile_images/997693478996856832/Fd6PGeMt_400x400.jpg,https://pbs.twimg.com/profile_banners/1196941166/1526703695/1500x500
1028306860921651206,chichichic,huonggiangbt1,oh my blue sky,,,11 Aug 2018,8:47 AM,28,19,5,6,16,0,0,https://pbs.twimg.com/profile_images/1056629825803186176/HyyCGJh4_400x400.jpg,https://pbs.twimg.com/profile_banners/1028306860921651206/1540754638/1500x500
1238550694170263552,Viss,Hi07149613,,"Hà Nội, Việt Nam",,13 Mar 2020,12:41 PM,20,277,5,33,2,0,0,https://pbs.twimg.com/profile_images/1239815237559152641/3tPezrj4_400x400.jpg,https://pbs.twimg.com/profile_banners/1238550694170263552/1584288738/1500x500
1217649738670952449,tintuctimviec,tintuctimviec,"Tổng hợp các thông tin tuyển dụng, tìm việc làm nhanh của tất cả các nghề nghiệp hiện nay.",Ha Noi,https://news.timviec.com.vn/,15 Jan 2020,7:28 PM,794,0,4,0,0,0,0,https://pbs.twimg.com/profile_images/1217650343623790594/_4gltYVP_400x400.jpg,https://pbs.twimg.com/profile_banners/1217649738670952449/1579145441/1500x500
14854673,anh 🦄 🌈,tuananh_org,kun-tay-nerr nerd. DadOps. k8s || GTFO. Hanoi ➡️ Bangkok ➡️ Hanoi.,"Hanoi, Vietnam",https://tuananh.net,21 May 2008,3:15 AM,9208,1101,451,4740,387,0,0,https://pbs.twimg.com/profile_images/1235175379607797765/2Iu9l2Om_400x400.jpg,
36897363,Quoc Hung,hungpq,Think it simple!,Hà nội,,30 Apr 2009,11:19 PM,64,104,44,63,16,0,0,https://pbs.twimg.com/profile_images/1187949597735342080/pVCqA7ay_400x400.jpg,https://pbs.twimg.com/profile_banners/36897363/1519975222/1500x500
1238094844746035202,Goaw,goawsell,Goaw ベトナム人と日本人の共同運営フリマ・買取サービス / Chợ đồ cũ vận hành bởi người Việt và người Nhật,"Hanoi, Vietnam",https://goaw.net/ja/,12 Mar 2020,6:30 AM,68,28,1,2,4,0,0,https://pbs.twimg.com/profile_images/1238097225017769985/hQJ0AKu3_400x400.jpg,
1004498786,Phạm Hoàng Văn,vanlacquer72,,Hà Nội ,,11 Dec 2012,9:34 AM,1,2,0,0,1,0,0,https://pbs.twimg.com/profile_images/1239760325869588480/lEsONNaF_400x400.jpg,https://pbs.twimg.com/profile_banners/1004498786/1584416902/1500x500
1227773411880865792,NghiHoang,NghiHoang12,"Motovlog, traveler","Hà Nội,Vietnam",https://www.youtube.com/channel/UCnOWvh8s6aKkZx_-Hf2EvMQ,12 Feb 2020,5:56 PM,16,0,0,0,16,0,0,https://pbs.twimg.com/profile_images/1239587904822710272/jbw5mNTS_400x400.jpg,https://pbs.twimg.com/profile_banners/1227773411880865792/1584375763/1500x500
238072457,Exotic Voyages Travel,exoticvoyages,"Devoted to take you on a journey to the true #beauty of Southeast Asia, with an open and relaxed mind. #RedefineYourLuxury",,http://bit.ly/Exotic_Voyages,14 Jan 2011,12:51 AM,3018,3495,3534,879,1117,0,0,https://pbs.twimg.com/profile_images/1116187357961605121/M_YRj4gG_400x400.png,https://pbs.twimg.com/profile_banners/238072457/1569314326/1500x500
279652959,Share to Learn .net,sharetolearnnet,Cộng đồng học tập trực tuyến - http://www.sharetolearn.net  | Life is sharing!,Ha Noi,http://www.sharetolearn.net,9 Apr 2011,11:31 AM,246,31,19,0,0,0,0,https://pbs.twimg.com/profile_images/640965362675089408/8ZomqHD0_400x400.jpg,https://pbs.twimg.com/profile_banners/279652959/1440467726/1500x500
